ID,CUBE_MAPPING_ID,MAPPING_ID,VALID_FROM,VALID_TO
209,M_F_16_07_a_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
210,M_F_20_07_1_REF_FINREP 3_0,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
211,M_F_20_07_1_REF_FINREP 3_0,DPM_BAS_APL,1999-01-01 00:00:00,9999-12-31 00:00:00
212,M_F_20_07_1_REF_FINREP 3_0,DPM_CPS,1999-01-01 00:00:00,9999-12-31 00:00:00
213,M_F_20_07_1_REF_FINREP 3_0,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
214,M_F_20_07_1_REF_FINREP 3_0,DPM_MCY,1999-01-01 00:00:00,9999-12-31 00:00:00
215,M_F_20_07_1_REF_FINREP 3_0,DPM_NAC,1999-01-01 00:00:00,9999-12-31 00:00:00
216,M_F_20_07_1_REF_FINREP 3_0,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
217,M_F_20_07_1_REF_FINREP 3_0,DPM_PFS,1999-01-01 00:00:00,9999-12-31 00:00:00
218,M_F_20_07_1_REF_FINREP 3_0,DPM_RCP,1999-01-01 00:00:00,9999-12-31 00:00:00
219,M_F_20_07_1_REF_FINREP 3_0,DPM_RiadCode,1999-01-01 00:00:00,9999-12-31 00:00:00
220,M_F_20_07_1_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
221,M_F_25_02_a_REF_FINREP 2_9,DPM_BAS_MCY_APL,1999-01-01 00:00:00,9999-12-31 00:00:00
222,M_F_25_02_a_REF_FINREP 2_9,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
223,M_F_25_02_a_REF_FINREP 2_9,DPM_MCB,1999-01-01 00:00:00,9999-12-31 00:00:00
224,M_F_25_02_a_REF_FINREP 2_9,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
225,M_F_25_02_a_REF_FINREP 2_9,DPM_POV,1999-01-01 00:00:00,9999-12-31 00:00:00
226,M_F_25_02_a_REF_FINREP 2_9,DPM_RiadCode,1999-01-01 00:00:00,9999-12-31 00:00:00
227,M_F_25_02_a_REF_FINREP 2_9,DPM_TIE,1999-01-01 00:00:00,9999-12-31 00:00:00
228,M_F_19_00_d_REF_FINREP 2_9,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
229,M_F_10_00_REF_FINREP 201,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
230,M_F_10_00_REF_FINREP 201,DPM_BAS_APL,1999-01-01 00:00:00,9999-12-31 00:00:00
231,M_F_10_00_REF_FINREP 201,DPM_CPS,1999-01-01 00:00:00,9999-12-31 00:00:00
232,M_F_10_00_REF_FINREP 201,DPM_DPS,1999-01-01 00:00:00,9999-12-31 00:00:00
233,M_F_10_00_REF_FINREP 201,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
